STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,UNIT_MEASURE,Unit of measure,MEASURE,Measure,FREQ,Frequency,QUANTILE,Quantile,ACTIVITY,Economic activity (NACE Rev.2),SEX,Sex,ISCO08,Occupation (ISCO-08),EDUC_LEVEL,Educational level,RESIDENCE,Place of residence,CPAYAGR,Collective labour agreement,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation status,DECIMALS,Decimals,COMMENT_DSET,Comments on the dataset levels
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,J,Information and communication,_Z,Not applicable,_Z,Not applicable,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",_Z,Not applicable,_Z,Not applicable,2018,,2,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,J,Information and communication,_Z,Not applicable,_Z,Not applicable,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",_Z,Not applicable,_Z,Not applicable,2022,,1.7,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,R,"Arts, entertainment, and recreational activities",_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2010,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,R,"Arts, entertainment, and recreational activities",_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2014,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,R,"Arts, entertainment, and recreational activities",_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2018,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,R,"Arts, entertainment, and recreational activities",_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2022,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,R,"Arts, entertainment, and recreational activities",_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2010,,0.4,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,R,"Arts, entertainment, and recreational activities",_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2014,,0.6,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,R,"Arts, entertainment, and recreational activities",_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2018,,0.8,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,R,"Arts, entertainment, and recreational activities",_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2022,,1.1,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,D,"Electricity, gas, steam and air conditionning supply",_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2010,,0.6,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,D,"Electricity, gas, steam and air conditionning supply",_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2014,,0.8,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,D,"Electricity, gas, steam and air conditionning supply",_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2018,,0.8,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,D,"Electricity, gas, steam and air conditionning supply",_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2022,,0.8,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,N,Administrative and support service activities,_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2010,,7.7,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,N,Administrative and support service activities,_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2014,,8,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,N,Administrative and support service activities,_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2018,,11.6,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,N,Administrative and support service activities,_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2022,,9.8,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,F,Construction,_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2010,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,F,Construction,_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2014,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,F,Construction,_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2018,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,F,Construction,_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2022,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,O,Public administration and defence; compulsory social security public,_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2010,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,O,Public administration and defence; compulsory social security public,_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2014,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,O,Public administration and defence; compulsory social security public,_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2018,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,O,Public administration and defence; compulsory social security public,_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2022,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,S,Other service activities,_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2010,,1.3,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,S,Other service activities,_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2014,,1.6,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,S,Other service activities,_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2018,,1.2,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,S,Other service activities,_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2022,,1.4,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,C,Manufacturing,_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2010,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,C,Manufacturing,_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2014,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,C,Manufacturing,_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2018,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,C,Manufacturing,_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2022,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,M,"Professional, scientific and technical activities",_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2010,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,M,"Professional, scientific and technical activities",_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2014,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,M,"Professional, scientific and technical activities",_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2018,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,M,"Professional, scientific and technical activities",_Z,Not applicable,_Z,Not applicable,_T,All ISCED 2011 levels,_Z,Not applicable,_Z,Not applicable,2022,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,O,Public administration and defence; compulsory social security public,_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2010,,56.2,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,O,Public administration and defence; compulsory social security public,_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2014,,57.2,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,O,Public administration and defence; compulsory social security public,_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2018,,55.2,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,O,Public administration and defence; compulsory social security public,_Z,Not applicable,_Z,Not applicable,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),_Z,Not applicable,_Z,Not applicable,2022,,53.4,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,ED5-8,Tertiary education (levels 5-8),_Z,Not applicable,_Z,Not applicable,2010,,0,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,ED5-8,Tertiary education (levels 5-8),_Z,Not applicable,_Z,Not applicable,2014,,0,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,ED5-8,Tertiary education (levels 5-8),_Z,Not applicable,_Z,Not applicable,2018,,0.1,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1335(1.1),Employment: percentage by economic activity and education level,I,PC_EMP_EDUC_LEVEL,Percentage of of total employment by education level,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,ED5-8,Tertiary education (levels 5-8),_Z,Not applicable,_Z,Not applicable,2022,,0,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
